9166	13740	3.0416666666666665
12401	stop_322_117329	11.581666666666667
12070	stop_335_260829	4.806666666666667
11507	8128	11.788333333333332
18045	13775	10.608333333333333
8197	13389	10.751666666666667
13674	10466	12.74
17540	stop_1486_372429	9.879999999999999
12974	18332	12.286666666666667
18244	7434	12.47
7512	12959	5.7266666666666675
11807	11808	0.39666666666666667
12886	12518	6.033333333333333
stop_222_35729	stop_568_303219	12.703333333333335
18056	7454	6.443333333333333
11909	13042	13.136666666666667
8127	12930	12.241666666666667
11331	18238	8.075
12010	stop_1102_347019	2.7266666666666666
17345	10733	4.485
13007	18227	8.815
10222	10220	5.626666666666667
13149	8441	18.331666666666667
stop_291_61119	stop_314_92229	4.508333333333334
13178	11311	9.185
12948	stop_240_38229	3.216666666666667
8238	10140	15.354999999999999
10596	10597	0.615
13445	11333	13.756666666666666
12323	stop_199_11219	13.35
13715	stop_189_7329	0.925
18284	stop_1494_373119	19.131666666666668
stop_188_7229	stop_852_324219	10.933333333333334
stop_223_35819	stop_852_324229	11.678333333333335
8409	12952	9.276666666666667
17247	stop_345_268819	4.3566666666666665
13236	13210	7.151666666666667
17892	12309	17.134999999999998
9038	11474	11.103333333333333
13073	10783	9.773333333333333
10108	8138	11.546666666666665
10000	13657	14.103333333333333
9980	17715	17.705
10109	10245	6.616666666666666
stop_204_12639	stop_205_12729	4.508333333333334
12942	8405	11.246666666666666
13723	stop_279_57119	13.09
17910	stop_386_285929	4.388333333333334
12847	8108	4.16
13547	13079	11.29
17918	stop_230_36539	12.701666666666666
10477	10472	5.29
17549	17588	14.338333333333333
10374	10406	0.24000000000000002
11612	11619	13.261666666666667
12402	13034	8.6
stop_278_57019	stop_1103_347129	8.12
12948	stop_329_253919	11.388333333333332
18311	stop_329_253929	12.878333333333334
13905	12939	16.955
8118	13723	12.941666666666666
7651	18004	5.8116666666666665
12298	10603	5.626666666666667
7825	11714	14.6
stop_250_41829	stop_252_42029	10.091666666666667
13165	9719	10.21
12876	17772	8.971666666666666
13325	12672	8.491666666666667
8359	stop_321_115429	13.1
13183	stop_957_333819	1.2766666666666666
7648	11914	15.514999999999999
7504	7490	9.3
7822	stop_318_96019	12.476666666666667
18292	stop_250_41829	4.7733333333333325
7805	7804	2.19
17587	stop_1489_127129	1.6966666666666665
8770	8769	4.1883333333333335
8845	8902	7.651666666666667
7483	7494	12.973333333333333
9118	stop_8_15	6.545
10142	10145	13.25
7631	11618	11.625
10445	12367	6.4816666666666665
11021	11023	9.146666666666667
9138	18147	7.02
7434	stop_189_7339	7.516666666666667
12938	7404	6.260000000000001
8077	stop_276_56139	11.161666666666667
13054	7811	10.943333333333333
7399	12304	11.671666666666665
12908	9147	4.173333333333334
7371	17540	6.408333333333333
7448	7503	14.79
12929	13114	6.8966666666666665
9169	stop_203_12549	8.465
9051	stop_203_12559	1.2866666666666666
12966	stop_568_303239	10.211666666666668
17713	17716	13.988333333333333
10559	stop_325_136019	15.553333333333335
12915	stop_321_115429	11.598333333333333
12958	stop_189_7339	10.831666666666667
8414	13644	1.9633333333333334
12995	stop_334_258229	6.331666666666666
8104	stop_284_57729	9.263333333333332
11613	11620	20.613333333333333
7969	7968	4.0216666666666665
11457	18125	0.4633333333333333
12747	13849	9.981666666666666
8352	8163	13.743333333333334
11661	11662	10.225
18292	18311	8.8
8089	stop_957_333829	7.573333333333333
12339	12325	9.92
12986	stop_285_58419	16.038333333333334
12888	12871	13.943333333333333
12941	stop_318_96029	7.178333333333333
7402	8326	5.578333333333333
stop_222_35729	stop_224_35949	12.948333333333332
18272	17376	10.053333333333335
7964	7968	11.018333333333334
12927	stop_339_62129	22.026666666666664
12324	17420	17.476666666666667
11660	11686	26.65
9049	stop_322_117319	13.795
10257	10594	2.0
8745	13928	8.4
13661	17956	16.346666666666668
10842	12378	16.046666666666667
12140	18329	13.761666666666667
18335	11251	6.321666666666667
17562	17590	11.836666666666668
13080	8098	19.836666666666666
8358	stop_227_36219	12.231666666666666
11433	12022	7.489999999999999
18328	12904	11.868333333333334
12809	13516	16.573333333333334
9655	9654	0.6566666666666666
13005	stop_302_67919	7.838333333333334
11282	13539	6.366666666666666
10346	13532	7.4
18010	18007	7.513333333333334
12899	stop_13_26	6.158333333333333
9169	7461	8.418333333333333
17891	11251	11.798333333333334
10245	stop_297_62429	5.1483333333333325
12935	stop_260_29	13.148333333333333
13480	12573	13.356666666666666
17908	9916	4.238333333333333
12962	stop_186_7029	9.871666666666666
10481	10158	12.620000000000001
10000	7509	15.07
11331	11334	5.441666666666666
12516	10612	13.15
13718	12719	5.363333333333333
13722	12402	5.698333333333333
13671	8076	5.96
8898	8899	6.430000000000001
13906	stop_188_7229	9.731666666666666
12998	stop_304_68229	3.0966666666666667
10602	stop_225_36019	12.966666666666667
12595	stop_1490_366229	12.770000000000001
12907	stop_248_41329	0.9333333333333333
17829	13420	10.351666666666667
7460	7505	2.4683333333333333
12943	stop_328_253819	0.48333333333333334
12871	stop_425_287129	13.22
18281	10225	12.96
10070	18028	8.468333333333334
10139	8210	6.246666666666667
18101	11456	9.67
13055	stop_232_36829	9.270000000000001
12907	18314	8.681666666666667
17705	17696	4.861666666666666
stop_13_27	stop_571_303719	12.285
9138	stop_1493_373029	20.490000000000002
7803	8090	9.645000000000001
